"","sp","edge","hmin","hmax"
"1",18,18,0.0519947375967387,0.0519947375967387
"2",42,42,0.567504084452392,0.567504084452392
"3",44,44,0.181921734558718,0.181921734558718
"4",47,47,0.0837280369177647,0.0837280369177647
"5",49,49,0.572392470003416,0.572392470003416
"6",53,53,0.257711903671997,0.257711903671997
"7",56,56,0.0909317043752123,0.0909317043752123
"8",56,56,0.0735336478238448,0.0735336478238448
"9",60,60,0.288904026191262,0.288904026191262
