"","sp","edge","hmin","hmax"
"1",7,7,0.00104597104720728,0.00104597104720728
"2",8,8,0.04192776577137,0.04192776577137
"3",10,10,0.0724196043977117,0.0724196043977117
"4",24,24,0.0669668399525428,0.0669668399525428
"5",24,24,0.210721471565655,0.210721471565655
"6",25,25,0.016867672713577,0.016867672713577
"7",46,46,0.421798082370119,0.421798082370119
"8",49,49,0.278031675423039,0.278031675423039
"9",65,65,0.0647709122002556,0.0647709122002556
"10",65,65,0.107113505833204,0.107113505833204
