"","sp","edge","hmin","hmax"
"1",5,5,0.0253156730354085,0.0253156730354085
"2",15,15,0.110187423644633,0.110187423644633
"3",58,58,0.288833921438498,0.288833921438498
"4",59,59,0.171193950457248,0.171193950457248
"5",60,60,0.0651152793706187,0.0651152793706187
"6",60,60,0.107377851859166,0.107377851859166
"7",60,60,0.0644565755339605,0.0644565755339605
"8",61,61,0.257749473990778,0.257749473990778
"9",62,62,0.138563202459743,0.138563202459743
"10",65,65,0.142369418428217,0.142369418428217
